Nama Objek,Tgl Penilaian,Alamat,RT/RW,Desa,Kecamatan,Kota,Provinsi,Koordinat,Jumlah Satuan,Luas Tanah,Luas Bangunan,Indikasi Nilai Tanah,Nilai Objek,Total Nilai,Klasifikasi,Jenis_Objek,Jenis Objek Lainnya,Tujuan Penilaian,Tujuan Penilaian Lainnya,Pendekatan Penilaian,Pendekatan Penilaian Lainnya,Metode Penilaian1,Metode Penilaian Lainnya1,Metode Penilaian2,Metode Penilaian Lainnya2,Dasar Nilai,Dasar Nilai Lainnya,KJPP,Nomor Laporan,Penanda Tangan,Latitude,Longitude,Full Address,Check Lat,Check Long,Check Coord,Dist to Mean,Dist to Check,Cluster,Cluster No.,Cluster Mean,Cluster Std Dev,Gap to Mean,% Std Dev
Rumah Tinggal,28 Juli 2021,"Komplek Perum. Taman Imam Bonjol (Lippo Karawaci Utara) Cluster Taman Singosari, Jl. Sabang No 03",-,Panunggangan Barat,Cibodas,Kota Tangerang,Banten,"-6.216287, 106.624364",1,174,143,10000000.0,"Rp2.200.460.000,00","Rp2.061.260.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),(NULL),(NULL),(NULL),(NULL),(NULL),(NULL),Nilai Pasar,(NULL),"Sapto, Kasmodiard dan Rekan",01243/2.0084-00/PI/07/0317/1/VII/2021,"Hendra Gunawan, S.T.",-6.216287,106.624364,"Komplek Perum. Taman Imam Bonjol (Lippo Karawaci Utara) Cluster Taman Singosari, Jl. Sabang No 03 Panunggangan Barat Cibodas Kota Tangerang",-6.2174836,106.6170906,"-6.2174836 , 106.6170906",5.041477463208197,0.8157457968860918,15,15,8799958.095238095,2517087.6141302744,1200041.9047619049,47.67580985362536
Rumah Tinggal,31 Agustus 2021,"Komplek Perum. Griya Kencana 1, Blok C4 RT 02 RW 04 Kel. Pedurenan, Kec. Karang Tengah",-,Padurenan,Karang Tengah,Kota Tangerang,Banten,"-6.225325, 106.701743",1,105,127,5000000.0,"Rp804.400.000,00","Rp804.400.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Lainnya,Metode  Biaya Pengganti DRC,(NULL),(NULL),Nilai Pasar,(NULL),"Sapto, Kasmodiard dan Rekan",01265/2.0084-00/PI/07/0317/1/VIII/2021,"Hendra Gunawan, S.T.",-6.225325,106.701743,"Komplek Perum. Griya Kencana 1, Blok C4 RT 02 RW 04 Kel. Pedurenan, Kec. Karang Tengah Padurenan Karang Tengah Kota Tangerang",-6.2214699,106.6807329,"-6.2214699 , 106.6807329",4.978922383098515,2.3639030651048945,20,20,5069040.409090909,1657847.0790297552,-69040.40909090918,4.164461847187658
Rumah Tinggal,26 Oktober 2021,"Perumahan Poris Indah Jalan Galaxi Raya 9, Blok G - 15 No. 11",0,Cipondoh Indah,Cipondoh,Kota Tangerang,Banten,"-6.186295, 106.686773",1,77,46,7000000.0,"Rp647.675.000,00","Rp647.675.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Lainnya,unit terpasang,(NULL),(NULL),Nilai Pasar,(NULL),Felix Sutandar & Rekan,01316/2.0072-00/PI/07/0022/1/X/2021,"Felix Sutandar, M.Sc.",-6.186295,106.686773,"Perumahan Poris Indah Jalan Galaxi Raya 9, Blok G - 15 No. 11 Cipondoh Indah Cipondoh Kota Tangerang",-6.1781412,106.6851589,"-6.1781412 , 106.6851589",2.628486314278589,0.9192312641987076,10,10,9857810.160714285,5167021.857088601,-2857810.1607142854,55.30865244538642
Rumah Tinggal,13 Agustus 2021,"Perumahan Poris Indah, Jalan Cendana 2, Blok E No. 120",003/005,Cipondoh Indah,Cipondoh,Kota Tangerang,Banten,"-6.180744, 106.686796",1,66,74,6960000.0,"Rp681.360.000,00","Rp681.360.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Pasar,(NULL),Perbandingan Data Pasar,(NULL),Lainnya,-,Nilai Pasar,(NULL),Ayon Suherman & Rekan,01345/2.0028-00/PI/07/0155/1/VIII/2021,"Ayon Suherman, S.E.",-6.180744,106.686796,"Perumahan Poris Indah, Jalan Cendana 2, Blok E No. 120 Cipondoh Indah Cipondoh Kota Tangerang",-6.1782809,106.6490287,"-6.1782809 , 106.6490287",2.979083224600379,4.188835720596986,41,41,7933469.292682927,2488997.645219961,-973469.2926829271,39.11089649090039
Rumah Tinggal,18 Agustus 2021,"Perumahan Poris Indah, Jalan Palem 12, Blok E, No. 1001",-,Cipondoh Indah,Cipondoh,Kota Tangerang,Banten,"-6.180444, 106.690751",1,90,84,6960000.0,"Rp878.400.000,00","Rp878.400.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Pasar,(NULL),Perbandingan Data Pasar,(NULL),Lainnya,-,Nilai Pasar,(NULL),Ayon Suherman & Rekan,01364/2.0028-00/PI/07/0155/1/VIII/2021,"Ayon Suherman, S.E.",-6.180444,106.690751,"Perumahan Poris Indah, Jalan Palem 12, Blok E, No. 1001 Cipondoh Indah Cipondoh Kota Tangerang",-6.1784666,106.6312293,"-6.1784666 , 106.6312293",3.347133699424435,6.591310133792961,41,41,7933469.292682927,2488997.645219961,-973469.2926829271,39.11089649090039
Rumah Tinggal,18 Agustus 2021,"Perumahan Villa Taman Cibodas, Jalan Palem XVII, Blok D.28, No. 04",-,Sangiang Jaya,Periuk,Kota Tangerang,Banten,"-6.185841, 106.603081",1,92,148,4010000.0,"Rp753.720.000,00","Rp729.800.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),Lainnya,-,Nilai Pasar,(NULL),Ayon Suherman & Rekan,01369/2.0028-00/PI/07/0155/1/VIII/2021,"Ayon Suherman, S.E.",-6.185841,106.603081,"Perumahan Villa Taman Cibodas, Jalan Palem XVII, Blok D.28, No. 04 Sangiang Jaya Periuk Kota Tangerang",-6.1828545,106.5965511,"-6.1828545 , 106.5965511",7.096202204390874,0.7945922634188064,16,16,4617070.518518519,2144338.697046685,-607070.5185185187,28.3103839591485
Rumah Tinggal,20 Agustus 2021,"Komplek Perum. Victoria Park Residence, Jl. Liga Selatan 4 Blok D1 No 66",-,Bojong Jaya,Karawaci,Kota Tangerang,Banten,"-6.130594, 106.582077",1,148,153,7800000.0,"Rp1.670.010.000,00","Rp1.670.010.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Lainnya,Metode Biaya pengganti Terdepresiasi (DRC),(NULL),(NULL),Nilai Pasar,(NULL),"Sapto, Kasmodiard dan Rekan",01372/2.0084-00/PI/07/0317/1/VIII/2021,"Hendra Gunawan, S.T.",-6.130594,106.582077,"Komplek Perum. Victoria Park Residence, Jl. Liga Selatan 4 Blok D1 No 66 Bojong Jaya Karawaci Kota Tangerang",-6.2015648,106.6172816,"-6.2015648 , 106.6172816",11.908470803302034,8.762445176242244,21,21,4315625.0,2512212.753065844,3484375.0,138.69744892218037
Rumah Tinggal,4 Desember 2021,"Perumahan Metland Puri (Cluster The Riviera) Jalan Riviera East 7, Blok H-2 No. 19 (d/h Blok V-13 No. 17)",0,Petir,Cipondoh,Kota Tangerang,Banten,"-6.193643, 106.707826",1,120,131,17000000.0,"Rp2.699.585.000,00","Rp2.699.585.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Lainnya,unit terpasang,(NULL),(NULL),Nilai Pasar,(NULL),Felix Sutandar & Rekan,01457/2.0072-00/PI/07/0022/1/XII/2021,"Felix Sutandar, M.Sc.",-6.193643,106.707826,"Perumahan Metland Puri (Cluster The Riviera) Jalan Riviera East 7, Blok H-2 No. 19 (d/h Blok V-13 No. 17) Petir Cipondoh Kota Tangerang",-6.1829348,106.6872566,"-6.1829348 , 106.6872566",4.6471211372678605,2.566097006839873,37,37,13302030.576923076,3614839.1659215013,3697969.423076924,102.29969449095064
Rumah Tinggal,7 September 2021,"Perumahan Perumnas 2, Jalan Karang Kates VIII, No. 04",006/011,Cibodas Baru,Cibodas,Kota Tangerang,Banten,"-6.205975, 106.60366",1,90,76,5350000.0,"Rp663.900.000,00","Rp663.900.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),Lainnya,-,Nilai Pasar,(NULL),Ayon Suherman & Rekan,01485/2.0028-00/PI/07/0155/1/IX/2021,"Ayon Suherman, S.E.",-6.205975,106.60366,"Perumahan Perumnas 2, Jalan Karang Kates VIII, No. 04 Cibodas Baru Cibodas Kota Tangerang",-6.203463,106.5956039,"-6.203463 , 106.5956039",6.962592987264509,0.9338572421733632,3,3,5103937.5,1494204.5664132882,246062.5,16.46779199655722
Rumah Tinggal,20 Desember 2021,"Perumahan Metland Puri (d/h. Puri Metropolitan) Jalan Katelya Elok Asri V, Blok H - 2 No. 25",0,Petir,Cipondoh,Kota Tangerang,Banten,"-6.195046, 106.710798",1,120,114,10200000.0,"Rp1.540.008.000,00","Rp1.540.008.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Lainnya,unit terpasang,(NULL),(NULL),Nilai Pasar,(NULL),Felix Sutandar & Rekan,01506/2.0072-00/PI/07/0022/1/XII/2021,"Felix Sutandar, M.Sc.",-6.195046,106.710798,"Perumahan Metland Puri (d/h. Puri Metropolitan) Jalan Katelya Elok Asri V, Blok H - 2 No. 25 Petir Cipondoh Kota Tangerang",-6.2993957,106.1565258,"-6.2993957 , 106.1565258",4.962121681621769,62.41339688167112,37,37,13302030.576923076,3614839.1659215013,-3102030.576923076,85.81379238576167
Rumah Tinggal,13 September 2021,"Perumahan Modernland, Cluster Pulau Dewa, Jalan Pulau Dewa 1, Blok Q-2, No. 09",007/002,Cikokol,Tangerang,Kota Tangerang,Banten,"-6.205527, 106.639112",1,180,234,8530000.0,"Rp2.307.600.000,00","Rp2.307.600.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),Lainnya,-,Nilai Pasar,(NULL),Ayon Suherman & Rekan,01519/2.0028-00/PI/07/0155/1/IX/2021,"Ayon Suherman, S.E.",-6.205527,106.639112,"Perumahan Modernland, Cluster Pulau Dewa, Jalan Pulau Dewa 1, Blok Q-2, No. 09 Cikokol Tangerang Kota Tangerang",-6.2051796,106.6321669,"-6.2051796 , 106.6321669",3.0983278154924894,0.7695847353086556,39,39,8452731.0,1821523.9229028204,77269.0,4.2419975399973024
Rumah Tinggal,13 September 2021,"Perumahan Alam Raya, Blok E-3, No. 19",-,Belendung,Benda,Kota Tangerang,Banten,"-6.226388, 106.669495",1,72,84,7050000.0,"Rp801.120.000,00","Rp768.000.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),Lainnya,-,Nilai Pasar,(NULL),Ayon Suherman & Rekan,01521/2.0028-00/PI/07/0155/1/IX/2021,"Ayon Suherman, S.E.",-6.226388,106.669495,"Perumahan Alam Raya, Blok E-3, No. 19 Belendung Benda Kota Tangerang",-6.1426687,106.6645124,"-6.1426687 , 106.6645124",3.1718972371285497,9.274688608541387,8,8,8535289.09375,4622618.465757938,-1485289.09375,32.13090383193603
Rumah Tinggal,14 September 2021,"Perumahan Duta Garden, Blok H-1 No. 24",-,Jurumudi Baru,Benda,Kota Tangerang,Banten,"-6.148084, 106.68484",1,102,89,8160000.0,"Rp1.054.820.000,00","Rp1.054.820.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),Lainnya,-,Nilai Pasar,(NULL),Ayon Suherman & Rekan,01534/2.0028-00/PI/07/0294/1/IX/2021,Ir. Rosikhun Fadlol,-6.148084,106.68484,"Perumahan Duta Garden, Blok H-1 No. 24 Jurumudi Baru Benda Kota Tangerang",-6.1469307,106.6764356,"-6.1469307 , 106.6764356",5.889681522758463,0.9389317554052468,7,7,10246906.652173912,2517052.671832956,-2086906.6521739122,82.91072632398253
Rumah Tinggal,27 September 2021,"Perumahan Poris Indah, Jalan Intan 7, Blok D, No. 870",002/007,Cipondoh Indah,Cipondoh,Kota Tangerang,Banten,"-6.179927, 106.686817",1,55,76,6960000.0,"Rp686.800.000,00","Rp686.800.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),Lainnya,-,Nilai Pasar,(NULL),Ayon Suherman & Rekan,01626/2.0028-00/PI/07/0294/1/IX/2021,Ir. Rosikhun Fadlol,-6.179927,106.686817,"Perumahan Poris Indah, Jalan Intan 7, Blok D, No. 870 Cipondoh Indah Cipondoh Kota Tangerang",-6.1502857,106.5487643,"-6.1502857 , 106.5487643",3.0392230366720585,15.627319685931392,41,41,7933469.292682927,2488997.645219961,-973469.2926829271,39.11089649090039
Rumah Tinggal,1 Oktober 2021,"Komplek Perum. Kota Modern Cluster Monaco, Jl. Monaco 2 Blok FA-2 No 6 Kel. Cipete, Kec. Pinang",-,Cipete,Pinang,Kota Tangerang,Banten,"-6.205856, 106.647944",1,72,102,9100000.0,"Rp1.104.000.000,00","Rp1.104.000.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Lainnya,Metode  Biaya Pengganti DRC,(NULL),(NULL),Nilai Pasar,(NULL),"Sapto, Kasmodiard dan Rekan",01630/2.0084-00/PI/07/0317/1/X/2021,"Hendra Gunawan, S.T.",-6.205856,106.647944,"Komplek Perum. Kota Modern Cluster Monaco, Jl. Monaco 2 Blok FA-2 No 6 Kel. Cipete, Kec. Pinang Cipete Pinang Kota Tangerang",-6.2420648,106.6106277,"-6.2420648 , 106.6106277",2.1882930223344306,5.752250754023274,39,39,8452731.0,1821523.9229028204,647269.0,35.5344770311058
Rumah Tinggal,28 September 2021,"Perumahan Graha Raya Bintaro, Cluster Fortune Terrace, Jalan Fortune Terrace II, Blok D6/B, No. 22",-,Tajur,Ciledug,Kota Tangerang,Banten,"-6.234988, 106.692232",1,72,90,10130000.0,"Rp10.130.000,00","Rp10.130.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),Lainnya,-,Nilai Pasar,(NULL),Ayon Suherman & Rekan,01635/2.0028-00/PI/07/0155/1/IX/2021,"Ayon Suherman, S.E.",-6.234988,106.692232,"Perumahan Graha Raya Bintaro, Cluster Fortune Terrace, Jalan Fortune Terrace II, Blok D6/B, No. 22 Tajur Ciledug Kota Tangerang",-6.233738,106.6762355,"-6.233738 , 106.6762355",5.020286274482157,1.7756498847756024,35,35,8820946.5,2624117.673722146,1309053.5,49.885472481239375
Rumah Tinggal,5 Oktober 2021,"Perumahan Metro Permata 1, Blok H-1, No. 15",-,Karang Mulya,Karang Tengah,Kota Tangerang,Banten,"-6.204653, 106.711424",1,200,149,10070000.0,"Rp2.431.200.000,00","Rp2.431.200.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),Lainnya,-,Nilai Pasar,(NULL),Ayon Suherman & Rekan,01681/2.0028-00/PI/07/0155/1/X/2021,"Ayon Suherman, S.E.",-6.204653,106.711424,"Perumahan Metro Permata 1, Blok H-1, No. 15 Karang Mulya Karang Tengah Kota Tangerang",-6.2102769,106.7040696,"-6.2102769 , 106.7040696",5.076233914505367,1.0243361507476654,26,26,10254765.476190476,1964633.2656748195,-184765.47619047575,9.404578422783237
Rumah Tinggal,15 Oktober 2021,Perumahan Kroncong Permai Blok EB 11 No 7,-,Keroncong,Jati Uwung,Kota Tangerang,Banten,"-6.185383, 106.588871",1,60,44,3800000.0,"Rp310.280.000,00","Rp310.280.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Lainnya,Metode Biaya Pengganti Terdepresiasi (DRC),(NULL),(NULL),Nilai Pasar,(NULL),"Sapto, Kasmodiard dan Rekan",01721/2.0084-00/PI/07/0317/1/X/2021,"Hendra Gunawan, S.T.",-6.185383,106.588871,Perumahan Kroncong Permai Blok EB 11 No 7 Keroncong Jati Uwung Kota Tangerang,-6.1861447,106.5034499,"-6.1861447 , 106.5034499",8.653836057126808,9.45441221089382,0,0,4319648.108695652,886849.0746292298,-519648.10869565234,58.594875223036645
Rumah Tinggal,14 Oktober 2021,"Perumahan Lippo Village Utara, Cluster Taman Imam Bonjol, Jalan Riau, No. 17",-,Panunggangan Barat,Cibodas,Kota Tangerang,Banten,"-6.216129, 106.623235",1,136,122,10750000.0,"Rp1.864.600.000,00","Rp1.864.600.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),Lainnya,-,Nilai Pasar,(NULL),Ayon Suherman & Rekan,01745/2.0028-00/PI/07/0294/1/X/2021,Ir. Rosikhun Fadlol,-6.216129,106.623235,"Perumahan Lippo Village Utara, Cluster Taman Imam Bonjol, Jalan Riau, No. 17 Panunggangan Barat Cibodas Kota Tangerang",-6.21897,106.6169834,"-6.21897 , 106.6169834",5.149213490525087,0.7598528777568391,15,15,8799958.095238095,2517087.6141302744,1950041.9047619049,77.47215050500735
Rumah Tinggal,18 Oktober 2021,"Komplek Daan Mogot Arcadia, Blok D3, No. 7",-,Batuceper,Batuceper,Kota Tangerang,Banten,"-6.158523, 106.669285",1,126,137,10170000.0,"Rp1.884.220.000,00","Rp1.884.220.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),Lainnya,-,Nilai Pasar,(NULL),Ayon Suherman & Rekan,01761/2.0028-00/PI/07/0294/1/X/2021,Ir. Rosikhun Fadlol,-6.158523,106.669285,"Komplek Daan Mogot Arcadia, Blok D3, No. 7 Batuceper Batuceper Kota Tangerang",-6.1595022,106.6618002,"-6.1595022 , 106.6618002",4.370701307407141,0.8354740827752021,23,23,9317199.913043479,2195158.8215724723,852800.0869565215,38.849129209959834
Rumah Tinggal,21 Oktober 2021,"Perumahan Palem Semi, Cluster Barcelona, Jalan Taman Barcelona, No. 99",001/004,Panunggangan Barat,Cibodas,Kota Tangerang,Banten,"-6.221516, 106.613082",1,112,122,11220000.0,"Rp1.695.840.000,00","Rp1.695.840.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),Lainnya,-,Nilai Pasar,(NULL),Ayon Suherman & Rekan,01778/2.0028-00/PI/07/0294/1/X/2021,Ir. Rosikhun Fadlol,-6.221516,106.613082,"Perumahan Palem Semi, Cluster Barcelona, Jalan Taman Barcelona, No. 99 Panunggangan Barat Cibodas Kota Tangerang",-6.219042,106.6017844,"-6.219042 , 106.6017844",6.417255935475104,1.2798724034477775,15,15,8799958.095238095,2517087.6141302744,2420041.904761905,96.1445239798734
Rumah Tinggal,28 Oktober 2021,Komplek Perum. Simprug Diporis Jl. Kenari Raya Blok C2 No 10,-,Poris Gaga,Batuceper,Kota Tangerang,Banten,"-6.178642, 106.674665",1,76,51,7600000.0,"Rp680.620.000,00","Rp680.620.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Lainnya,Metode Biaya Pengganti Terdepresiasi (DRC),(NULL),(NULL),Nilai Pasar,(NULL),"Sapto, Kasmodiard dan Rekan",01785/2.0084-00/PI/07/0317/1/X/2021,"Hendra Gunawan, S.T.",-6.178642,106.674665,Komplek Perum. Simprug Diporis Jl. Kenari Raya Blok C2 No 10 Poris Gaga Batuceper Kota Tangerang,-6.173225,106.6644079,"-6.173225 , 106.6644079",2.3345345682524044,1.2835941180150634,19,19,6464101.738095238,1230964.705314753,1135898.2619047621,92.27707805109792
Rumah Tinggal,2 November 2021,"Komplek Perum. Griya Indah No 62 RT 004 RW 08 Kel. Ketapang, Kec. Cipondoh",-,Ketapang,Cipondoh,Kota Tangerang,Banten,"-6.181735, 106.704174",1,101,117,6900000.0,"Rp1.108.740.000,00","Rp1.108.740.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),"Sapto, Kasmodiard dan Rekan",01809/2.0084-00/PI/07/0317/1/XI/2021,"Hendra Gunawan, S.T.",-6.181735,106.704174,"Komplek Perum. Griya Indah No 62 RT 004 RW 08 Kel. Ketapang, Kec. Cipondoh Ketapang Cipondoh Kota Tangerang",-6.175318,106.6829795,"-6.175318 , 106.6829795",4.582605393783936,2.450737798141542,6,6,14916578.232142856,4068081.5471434244,-8016578.232142856,197.06041138167538
Rumah Tinggal,5 November 2021,"Komplek Perum. Kota Modern Cluster Havana Blok CH-3 No 20 Kel. Cipete, Kec. Pinang",-,Cipete,Pinang,Kota Tangerang,Banten,"-6.197133, 106.651658",1,115,149,7900000.0,"Rp1.292.920.000,00","Rp1.292.920.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),"Sapto, Kasmodiard dan Rekan",01829/2.0084-00/PI/07/0317/1/XI/2021,"Hendra Gunawan, S.T.",-6.197133,106.651658,"Komplek Perum. Kota Modern Cluster Havana Blok CH-3 No 20 Kel. Cipete, Kec. Pinang Cipete Pinang Kota Tangerang",-6.1898903,106.6176547,"-6.1898903 , 106.6176547",1.5955770728448546,3.8475732049885583,25,25,8414866.956521738,1226484.5719931412,-514866.9565217383,41.979081374422506
Rumah Tinggal,3 November 2021,"Perumahan Duta Garden, Blok G-6, No.38",-,Jurumudi Baru,Benda,Kota Tangerang,Banten,"-6.148736, 106.683117",1,240,173,8520000.0,"Rp2.408.100.000,00","Rp2.408.100.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),Lainnya,-,Nilai Pasar,(NULL),Ayon Suherman & Rekan,01851/2.0028-00/PI/07/0155/1/XI/2021,"Ayon Suherman, S.E.",-6.148736,106.683117,"Perumahan Duta Garden, Blok G-6, No.38 Jurumudi Baru Benda Kota Tangerang",-6.1864246,106.6270719,"-6.1864246 , 106.6270719",5.756931788367854,7.473210189914356,7,7,10246906.652173912,2517052.671832956,-1726906.6521739122,68.60828426432381
Rumah Tinggal,9 November 2021,"Perumahan Taman Cipulir Estate Jalan Dahlia V, Blok F-3, No. 06",-,Cipadu Jaya,Larangan,Kota Tangerang,Banten,"-6.248949, 106.739422",1,200,189,6660000.0,"Rp1.917.900.000,00","Rp1.917.900.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),Lainnya,-,Nilai Pasar,(NULL),Ayon Suherman & Rekan,01873/2.0028-00/PI/07/0155/1/XI/2021,"Ayon Suherman, S.E.",-6.248949,106.739422,"Perumahan Taman Cipulir Estate Jalan Dahlia V, Blok F-3, No. 06 Cipadu Jaya Larangan Kota Tangerang",-6.245774,106.7268564,"-6.245774 , 106.7268564",9.888366909811122,1.4341880601121428,18,18,6633093.885714286,1570231.2156777643,26906.114285713993,1.7135128901446794
Rumah Tinggal,11 November 2021,"Komplek Perum. Banjar wijaya Cluster Yunani Blok B50 No 64A Kel, cipete, Kec. Pinang",-,Cipete,Pinang,Kota Tangerang,Banten,"-6.19871, 106.659358",1,108,75,9000000.0,"Rp1.140.750.000,00","Rp1.140.750.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),"Sapto, Kasmodiard dan Rekan",01877/2.0084-00/PI/07/0317/1/XI/2021,"Hendra Gunawan, S.T.",-6.19871,106.659358,"Komplek Perum. Banjar wijaya Cluster Yunani Blok B50 No 64A Kel, cipete, Kec. Pinang Cipete Pinang Kota Tangerang",-6.1986138,106.6488153,"-6.1986138 , 106.6488153",0.7462784585968539,1.16684051256078,25,25,8414866.956521738,1226484.5719931412,585133.0434782617,47.708145445920366
Rumah Tinggal,11 November 2021,"Perumahan Duta Bintaro Cluster Kintamani, Blok B-7, No. 6",-,Kunciran,Pinang,Kota Tangerang,Banten,"-6.230664, 106.673259",1,78,53,6450000.0,"Rp640.900.000,00","Rp617.500.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),Lainnya,-,Nilai Pasar,(NULL),Ayon Suherman & Rekan,01884/2.0028-00/PI/07/0294/1/XI/2021,Ir. Rosikhun Fadlol,-6.230664,106.673259,"Perumahan Duta Bintaro Cluster Kintamani, Blok B-7, No. 6 Kunciran Pinang Kota Tangerang",-6.2293258,106.6645202,"-6.2293258 , 106.6645202",3.708562205923145,0.9783491373646894,8,8,8535289.09375,4622618.465757938,-2085289.09375,45.11056037171975
Rumah Tinggal,15 November 2021,"Perumahan Metro Permata 1 Blok C.5, No. 15",-,Karang Mulya,Karang Tengah,Kota Tangerang,Banten,"-6.201402, 106.713469",1,180,157,10750000.0,"Rp2.374.600.000,00","Rp2.374.600.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),Lainnya,-,Nilai Pasar,(NULL),Ayon Suherman & Rekan,01898/2.0028-00/PI/07/0155/1/XI/2021,"Ayon Suherman, S.E.",-6.201402,106.713469,"Perumahan Metro Permata 1 Blok C.5, No. 15 Karang Mulya Karang Tengah Kota Tangerang",-6.2065219,106.7059175,"-6.2065219 , 106.7059175",5.261722632580795,1.0094734240037018,26,26,10254765.476190476,1964633.2656748195,495234.52380952425,25.207479302220776
Rumah Tinggal,16 November 2021,"Perumahan Puri Permata Blok E-3, No. 3",004/012,Cipondoh,Cipondoh,Kota Tangerang,Banten,"-6.182826, 106.673627",1,72,39,6120000.0,"Rp542.040.000,00","Rp542.040.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),Lainnya,-,Nilai Pasar,(NULL),Ayon Suherman & Rekan,01908/2.0028-00/PI/07/0294/1/XI/2021,Ir. Rosikhun Fadlol,-6.182826,106.673627,"Perumahan Puri Permata Blok E-3, No. 3 Cipondoh Cipondoh Kota Tangerang",-6.1862256,106.6651602,"-6.1862256 , 106.6651602",1.867140611825104,1.0096741331114532,19,19,6464101.738095238,1230964.705314753,-344101.7380952379,27.953826507743155
